"SubunitCode","panel_init_year","panel_label","CEGL","event_ID","taxagroup","seeddens","sapldens"
"LIRI",2016,"2016-2018","CEGL007493","{B8C03DD6-D2FB-46E3-AFFC-337E90444F14}",5,1250,0
"LIRI",2016,"2016-2018","CEGL007493","{B8C03DD6-D2FB-46E3-AFFC-337E90444F14}",1,3750,125
"LIRI",2016,"2016-2018","CEGL007493","{B8C03DD6-D2FB-46E3-AFFC-337E90444F14}",2,11250,500
"LIRI",2016,"2016-2018","CEGL007493","{B8C03DD6-D2FB-46E3-AFFC-337E90444F14}",3,1250,125
"SHIL",2016,"2016-2018","CEGL004052","{B978CC83-AFCF-4A2D-BE9E-8480023DEFF8}",5,6250,0
"SHIL",2016,"2016-2018","CEGL004052","{B978CC83-AFCF-4A2D-BE9E-8480023DEFF8}",1,3750,500
"SHIL",2016,"2016-2018","CEGL004052","{B978CC83-AFCF-4A2D-BE9E-8480023DEFF8}",2,3750,0
"SHIL",2016,"2016-2018","CEGL004052","{B978CC83-AFCF-4A2D-BE9E-8480023DEFF8}",3,6250,0
"SHIL",2016,"2016-2018","CEGL004052","{B978CC83-AFCF-4A2D-BE9E-8480023DEFF8}",4,0,375
"RUCA",2016,"2016-2018","CEGL008431","{BAB5CE87-5092-412F-AF51-7D7B992BF288}",5,12500,4000
"RUCA",2016,"2016-2018","CEGL008431","{BAB5CE87-5092-412F-AF51-7D7B992BF288}",1,13750,1375
"RUCA",2016,"2016-2018","CEGL008431","{BAB5CE87-5092-412F-AF51-7D7B992BF288}",2,8750,625
"RUCA",2016,"2016-2018","CEGL008431","{BAB5CE87-5092-412F-AF51-7D7B992BF288}",3,0,625
"RUCA",2016,"2016-2018","CEGL008431","{BAB5CE87-5092-412F-AF51-7D7B992BF288}",4,0,125
"CUGA",2016,"2016-2018","CEGL006271","{BB16BF83-99A8-4772-ADCD-5956AB3610F1}",5,1250,1125
"CUGA",2016,"2016-2018","CEGL006271","{BB16BF83-99A8-4772-ADCD-5956AB3610F1}",1,10000,125
"CUGA",2016,"2016-2018","CEGL006271","{BB16BF83-99A8-4772-ADCD-5956AB3610F1}",2,1250,250
"CUGA",2016,"2016-2018","CEGL006271","{BB16BF83-99A8-4772-ADCD-5956AB3610F1}",3,0,250
"CARL",2011,"2011-2013","CEGL007519","{BB69C62E-C99C-4891-A99C-843779FFBCE6}",5,12500,500
"CARL",2011,"2011-2013","CEGL007519","{BB69C62E-C99C-4891-A99C-843779FFBCE6}",1,18750,250
"CARL",2011,"2011-2013","CEGL007519","{BB69C62E-C99C-4891-A99C-843779FFBCE6}",2,11250,750
"CARL",2011,"2011-2013","CEGL007519","{BB69C62E-C99C-4891-A99C-843779FFBCE6}",3,0,125
"CARL",2011,"2011-2013","CEGL007519","{BB69C62E-C99C-4891-A99C-843779FFBCE6}",4,1250,250
"STRI",2011,"2011-2013","CEGL004697","{BC34836E-0276-4F63-AEA1-79D46960D160}",5,2500,0
"STRI",2011,"2011-2013","CEGL004697","{BC34836E-0276-4F63-AEA1-79D46960D160}",1,0,250
"STRI",2011,"2011-2013","CEGL004697","{BC34836E-0276-4F63-AEA1-79D46960D160}",2,2500,0
"STRI",2011,"2011-2013","CEGL004697","{BC34836E-0276-4F63-AEA1-79D46960D160}",3,10000,625
"STRI",2011,"2011-2013","CEGL004697","{BC34836E-0276-4F63-AEA1-79D46960D160}",4,1250,125
"MACA",2016,"2016-2018","CEGL005018","{BC8DEB21-9BFB-4960-BC12-7BBD5E162FE5}",5,5000,0
"MACA",2016,"2016-2018","CEGL005018","{BC8DEB21-9BFB-4960-BC12-7BBD5E162FE5}",1,11250,125
"MACA",2016,"2016-2018","CEGL005018","{BC8DEB21-9BFB-4960-BC12-7BBD5E162FE5}",2,147500,0
"MACA",2016,"2016-2018","CEGL005018","{BC8DEB21-9BFB-4960-BC12-7BBD5E162FE5}",3,3750,250
"MACA",2016,"2016-2018","CEGL005018","{BC8DEB21-9BFB-4960-BC12-7BBD5E162FE5}",4,18750,125
"RUCA",2011,"2011-2013","CEGL002070","{BCD3BC72-D0CF-4838-A987-587B6F1CD07A}",1,1250,0
"RUCA",2011,"2011-2013","CEGL002070","{BCD3BC72-D0CF-4838-A987-587B6F1CD07A}",2,3750,625
"RUCA",2011,"2011-2013","CEGL002070","{BCD3BC72-D0CF-4838-A987-587B6F1CD07A}",4,1250,0
"MACA",2011,"2011-2013","CEGL002070","{BD386398-434A-4B1A-8510-0C6162A91449}",5,13750,750
"MACA",2011,"2011-2013","CEGL002070","{BD386398-434A-4B1A-8510-0C6162A91449}",1,42500,500
"MACA",2011,"2011-2013","CEGL002070","{BD386398-434A-4B1A-8510-0C6162A91449}",2,22500,1125
"MACA",2011,"2011-2013","CEGL002070","{BD386398-434A-4B1A-8510-0C6162A91449}",3,3750,0
"MACA",2011,"2011-2013","CEGL002070","{BD386398-434A-4B1A-8510-0C6162A91449}",4,15000,500
"CARL",2011,"2011-2013","CEGL006286","{BD779E97-41CC-4D5D-8199-21312BEA49AE}",2,11250,625
"CARL",2011,"2011-2013","CEGL006286","{BD779E97-41CC-4D5D-8199-21312BEA49AE}",3,0,125
"MACA",2011,"2011-2013","CEGL007795","{BD888D4C-8186-4F0B-BB77-E7C49942DD7A}",5,0,125
"MACA",2011,"2011-2013","CEGL007795","{BD888D4C-8186-4F0B-BB77-E7C49942DD7A}",1,47500,1750
"MACA",2011,"2011-2013","CEGL007795","{BD888D4C-8186-4F0B-BB77-E7C49942DD7A}",2,11250,625
"MACA",2011,"2011-2013","CEGL007795","{BD888D4C-8186-4F0B-BB77-E7C49942DD7A}",3,0,125
"NISI",2016,"2016-2018","CEGL008462","{BE5C45B3-4BA2-4E40-80E8-0BBDBE465B6E}",1,2500,0
"NISI",2016,"2016-2018","CEGL008462","{BE5C45B3-4BA2-4E40-80E8-0BBDBE465B6E}",2,6250,0
"NISI",2016,"2016-2018","CEGL008462","{BE5C45B3-4BA2-4E40-80E8-0BBDBE465B6E}",3,3750,0
"NISI",2016,"2016-2018","CEGL008462","{BE5C45B3-4BA2-4E40-80E8-0BBDBE465B6E}",4,7500,1125
"COWP",2016,"2016-2018","CEGL007244","{BF268A3A-D4E4-4B21-8B0F-AE9CF04EA8CC}",1,11250,250
"COWP",2016,"2016-2018","CEGL007244","{BF268A3A-D4E4-4B21-8B0F-AE9CF04EA8CC}",2,1250,375
"COWP",2016,"2016-2018","CEGL007244","{BF268A3A-D4E4-4B21-8B0F-AE9CF04EA8CC}",3,1250,500
"COWP",2016,"2016-2018","CEGL007244","{BF268A3A-D4E4-4B21-8B0F-AE9CF04EA8CC}",4,0,125
"SHIL",2011,"2011-2013","CEGL007246","{BF684D22-B7A4-4CF9-8ED4-BC1CB08513E1}",5,1250,125
"SHIL",2011,"2011-2013","CEGL007246","{BF684D22-B7A4-4CF9-8ED4-BC1CB08513E1}",1,5000,250
"SHIL",2011,"2011-2013","CEGL007246","{BF684D22-B7A4-4CF9-8ED4-BC1CB08513E1}",2,3750,1250
"SHIL",2011,"2011-2013","CEGL007246","{BF684D22-B7A4-4CF9-8ED4-BC1CB08513E1}",4,0,125
"STRI",2016,"2016-2018","CEGL007124","{C0462AEC-60AF-4336-B90C-7F13610A886D}",5,1250,0
"STRI",2016,"2016-2018","CEGL007124","{C0462AEC-60AF-4336-B90C-7F13610A886D}",2,6250,250
"STRI",2016,"2016-2018","CEGL007124","{C0462AEC-60AF-4336-B90C-7F13610A886D}",3,17500,875
"STRI",2016,"2016-2018","CEGL007124","{C0462AEC-60AF-4336-B90C-7F13610A886D}",4,15000,875
"SHIL",2011,"2011-2013","CEGL004052","{C06B4122-7652-437A-AD49-B867546E01A0}",5,8750,0
"SHIL",2011,"2011-2013","CEGL004052","{C06B4122-7652-437A-AD49-B867546E01A0}",1,7500,1125
"SHIL",2011,"2011-2013","CEGL004052","{C06B4122-7652-437A-AD49-B867546E01A0}",2,3750,0
"SHIL",2011,"2011-2013","CEGL004052","{C06B4122-7652-437A-AD49-B867546E01A0}",3,2500,0
"SHIL",2011,"2011-2013","CEGL004052","{C06B4122-7652-437A-AD49-B867546E01A0}",4,1250,625
"LOOK",2016,"2016-2018","CEGL007700","{C0FE9EF3-4E8A-4D1A-84D3-547D141B5369}",1,2500,250
"LOOK",2016,"2016-2018","CEGL007700","{C0FE9EF3-4E8A-4D1A-84D3-547D141B5369}",2,0,2500
"LOOK",2016,"2016-2018","CEGL007700","{C0FE9EF3-4E8A-4D1A-84D3-547D141B5369}",3,1250,125
"NISI",2011,"2011-2013","CEGL008462","{C1B21574-B667-4018-AF4F-E33E4F142E42}",1,2500,125
"NISI",2011,"2011-2013","CEGL008462","{C1B21574-B667-4018-AF4F-E33E4F142E42}",2,6250,0
"NISI",2011,"2011-2013","CEGL008462","{C1B21574-B667-4018-AF4F-E33E4F142E42}",3,2500,0
"NISI",2011,"2011-2013","CEGL008462","{C1B21574-B667-4018-AF4F-E33E4F142E42}",4,5000,1375
"KIMO",2011,"2011-2013","CEGL004418","{C1E30CE7-6C76-4AC8-B252-2FCDCB3A17D4}",5,5000,125
"KIMO",2011,"2011-2013","CEGL004418","{C1E30CE7-6C76-4AC8-B252-2FCDCB3A17D4}",1,6250,0
"KIMO",2011,"2011-2013","CEGL004418","{C1E30CE7-6C76-4AC8-B252-2FCDCB3A17D4}",2,38750,125
"KIMO",2011,"2011-2013","CEGL004418","{C1E30CE7-6C76-4AC8-B252-2FCDCB3A17D4}",3,13750,0
"KIMO",2011,"2011-2013","CEGL004418","{C1E30CE7-6C76-4AC8-B252-2FCDCB3A17D4}",4,21250,250
"STRI",2016,"2016-2018","CEGL007124","{C211E050-6328-4373-A040-33B128BB4B88}",0,1250,0
"STRI",2016,"2016-2018","CEGL007124","{C211E050-6328-4373-A040-33B128BB4B88}",5,30000,0
"STRI",2016,"2016-2018","CEGL007124","{C211E050-6328-4373-A040-33B128BB4B88}",1,7500,0
"STRI",2016,"2016-2018","CEGL007124","{C211E050-6328-4373-A040-33B128BB4B88}",2,8750,375
"STRI",2016,"2016-2018","CEGL007124","{C211E050-6328-4373-A040-33B128BB4B88}",3,21250,1750
"STRI",2016,"2016-2018","CEGL007124","{C211E050-6328-4373-A040-33B128BB4B88}",4,7500,250
"CARL",2016,"2016-2018","CEGL007230","{C21C5F2C-D386-4554-A018-C9F285DCDBA9}",5,3750,250
"CARL",2016,"2016-2018","CEGL007230","{C21C5F2C-D386-4554-A018-C9F285DCDBA9}",1,13750,0
"CARL",2016,"2016-2018","CEGL007230","{C21C5F2C-D386-4554-A018-C9F285DCDBA9}",2,10000,1375
"CARL",2016,"2016-2018","CEGL007230","{C21C5F2C-D386-4554-A018-C9F285DCDBA9}",3,0,250
"CARL",2016,"2016-2018","CEGL007230","{C21C5F2C-D386-4554-A018-C9F285DCDBA9}",4,0,625
"CUGA",2016,"2016-2018","CEGL007267","{C220835E-2DE8-4A13-89FC-29D4273175CC}",5,0,125
"CUGA",2016,"2016-2018","CEGL007267","{C220835E-2DE8-4A13-89FC-29D4273175CC}",1,18750,125
"CUGA",2016,"2016-2018","CEGL007267","{C220835E-2DE8-4A13-89FC-29D4273175CC}",2,81250,2000
"CUGA",2016,"2016-2018","CEGL007267","{C220835E-2DE8-4A13-89FC-29D4273175CC}",3,1250,250
"CUGA",2016,"2016-2018","CEGL007267","{C220835E-2DE8-4A13-89FC-29D4273175CC}",4,1250,125
"GUCO",2011,"2011-2013","CEGL008465","{C2F3CAB6-DBEB-42D8-A10F-EC51DE913A12}",1,0,250
"GUCO",2011,"2011-2013","CEGL008465","{C2F3CAB6-DBEB-42D8-A10F-EC51DE913A12}",2,48750,8625
"GUCO",2011,"2011-2013","CEGL008465","{C2F3CAB6-DBEB-42D8-A10F-EC51DE913A12}",3,3750,125
"DONE",2011,"2011-2013","CEGL002070","{C33932FF-67B4-4A12-9589-CC460D84C8C7}",5,10000,125
"DONE",2011,"2011-2013","CEGL002070","{C33932FF-67B4-4A12-9589-CC460D84C8C7}",1,16250,0
"DONE",2011,"2011-2013","CEGL002070","{C33932FF-67B4-4A12-9589-CC460D84C8C7}",2,7500,875
"DONE",2011,"2011-2013","CEGL002070","{C33932FF-67B4-4A12-9589-CC460D84C8C7}",4,0,125
"LIRI",2011,"2011-2013","CEGL007244","{C35A5A5E-1677-4EB1-89A6-E97D15625FC3}",1,13750,1000
"LIRI",2011,"2011-2013","CEGL007244","{C35A5A5E-1677-4EB1-89A6-E97D15625FC3}",2,2500,375
"LIRI",2011,"2011-2013","CEGL007244","{C35A5A5E-1677-4EB1-89A6-E97D15625FC3}",3,1250,0
"STRI",2011,"2011-2013","CEGL007124","{C3B93C2E-58B8-4846-B23A-3CE69044F6A9}",1,2500,0
"STRI",2011,"2011-2013","CEGL007124","{C3B93C2E-58B8-4846-B23A-3CE69044F6A9}",2,0,125
"STRI",2011,"2011-2013","CEGL007124","{C3B93C2E-58B8-4846-B23A-3CE69044F6A9}",3,11250,750
"STRI",2011,"2011-2013","CEGL007124","{C3B93C2E-58B8-4846-B23A-3CE69044F6A9}",4,0,250
"GUCO",2011,"2011-2013","CEGL007221","{C3D02B9A-6EED-4091-AF2E-CF7A5C92E0DE}",5,7500,2250
"GUCO",2011,"2011-2013","CEGL007221","{C3D02B9A-6EED-4091-AF2E-CF7A5C92E0DE}",1,1250,0
"GUCO",2011,"2011-2013","CEGL007221","{C3D02B9A-6EED-4091-AF2E-CF7A5C92E0DE}",2,13750,750
"GUCO",2011,"2011-2013","CEGL007221","{C3D02B9A-6EED-4091-AF2E-CF7A5C92E0DE}",3,1250,0
"GUCO",2011,"2011-2013","CEGL007221","{C3D02B9A-6EED-4091-AF2E-CF7A5C92E0DE}",4,5000,1500
"STRI",2011,"2011-2013","CEGL007124","{C4D2CFD9-E693-41A2-ACB9-6CA70809CDE7}",0,1250,0
"STRI",2011,"2011-2013","CEGL007124","{C4D2CFD9-E693-41A2-ACB9-6CA70809CDE7}",5,13750,125
"STRI",2011,"2011-2013","CEGL007124","{C4D2CFD9-E693-41A2-ACB9-6CA70809CDE7}",1,5000,0
"STRI",2011,"2011-2013","CEGL007124","{C4D2CFD9-E693-41A2-ACB9-6CA70809CDE7}",2,8750,250
"STRI",2011,"2011-2013","CEGL007124","{C4D2CFD9-E693-41A2-ACB9-6CA70809CDE7}",3,15000,1750
"STRI",2011,"2011-2013","CEGL007124","{C4D2CFD9-E693-41A2-ACB9-6CA70809CDE7}",4,6250,0
"GUCO",2011,"2011-2013","CEGL002591","{C5029794-8B1A-49A5-BBD2-BBD224D41CA3}",1,0,250
"GUCO",2011,"2011-2013","CEGL002591","{C5029794-8B1A-49A5-BBD2-BBD224D41CA3}",2,61250,1625
"GUCO",2011,"2011-2013","CEGL002591","{C5029794-8B1A-49A5-BBD2-BBD224D41CA3}",4,3750,0
"CHIC",2011,"2011-2013","CEGL007217","{C55E246D-FBB9-4E7E-8B84-C582A465B6BA}",5,1250,0
"CHIC",2011,"2011-2013","CEGL007217","{C55E246D-FBB9-4E7E-8B84-C582A465B6BA}",1,3750,500
"CHIC",2011,"2011-2013","CEGL007217","{C55E246D-FBB9-4E7E-8B84-C582A465B6BA}",2,8750,375
"CHIC",2011,"2011-2013","CEGL007217","{C55E246D-FBB9-4E7E-8B84-C582A465B6BA}",3,10000,0
"CHIC",2011,"2011-2013","CEGL007217","{C55E246D-FBB9-4E7E-8B84-C582A465B6BA}",4,12500,375
"NISI",2016,"2016-2018","CEGL008462","{C59ACE34-7E2E-4B84-8182-E2D7A62E05F5}",1,0,875
"NISI",2016,"2016-2018","CEGL008462","{C59ACE34-7E2E-4B84-8182-E2D7A62E05F5}",2,0,125
"NISI",2016,"2016-2018","CEGL008462","{C59ACE34-7E2E-4B84-8182-E2D7A62E05F5}",3,2500,250
"NISI",2016,"2016-2018","CEGL008462","{C59ACE34-7E2E-4B84-8182-E2D7A62E05F5}",4,0,1500
"BIRT",2016,"2016-2017","CEGL004133","{C757EF88-CBAD-4763-9880-C090BF509E5B}",5,0,250
"BIRT",2016,"2016-2017","CEGL004133","{C757EF88-CBAD-4763-9880-C090BF509E5B}",2,86250,3500
"BIRT",2016,"2016-2017","CEGL004133","{C757EF88-CBAD-4763-9880-C090BF509E5B}",3,3750,125
"BIRT",2016,"2016-2017","CEGL004133","{C757EF88-CBAD-4763-9880-C090BF509E5B}",4,1250,125
"STRI",2016,"2016-2018","CEGL007124","{C86470B8-D8E6-4FB3-A074-26A35F018328}",5,7500,1000
"STRI",2016,"2016-2018","CEGL007124","{C86470B8-D8E6-4FB3-A074-26A35F018328}",1,15000,0
"STRI",2016,"2016-2018","CEGL007124","{C86470B8-D8E6-4FB3-A074-26A35F018328}",2,60000,1000
"STRI",2016,"2016-2018","CEGL007124","{C86470B8-D8E6-4FB3-A074-26A35F018328}",3,21250,1000
"STRI",2016,"2016-2018","CEGL007124","{C86470B8-D8E6-4FB3-A074-26A35F018328}",4,2500,375
"NISI",2011,"2011-2013","CEGL008462","{C8DC6548-6F35-44BD-BFB7-79C32EB3D237}",5,0,125
"NISI",2011,"2011-2013","CEGL008462","{C8DC6548-6F35-44BD-BFB7-79C32EB3D237}",1,1250,125
"NISI",2011,"2011-2013","CEGL008462","{C8DC6548-6F35-44BD-BFB7-79C32EB3D237}",3,5000,125
"NISI",2011,"2011-2013","CEGL008462","{C8DC6548-6F35-44BD-BFB7-79C32EB3D237}",4,0,1875
"RUCA",2016,"2016-2018","CEGL008442","{C901CCEA-AFEF-45DE-8490-34EFA7CF05EE}",5,7500,250
"RUCA",2016,"2016-2018","CEGL008442","{C901CCEA-AFEF-45DE-8490-34EFA7CF05EE}",1,2500,0
"RUCA",2016,"2016-2018","CEGL008442","{C901CCEA-AFEF-45DE-8490-34EFA7CF05EE}",2,7500,250
"RUCA",2016,"2016-2018","CEGL008442","{C901CCEA-AFEF-45DE-8490-34EFA7CF05EE}",3,0,125
"RUCA",2016,"2016-2018","CEGL008442","{C901CCEA-AFEF-45DE-8490-34EFA7CF05EE}",4,3750,250
"DONE",2011,"2011-2013","CEGL007124","{C94F4C27-B19E-475E-B4CB-784D311FD348}",5,3750,125
"DONE",2011,"2011-2013","CEGL007124","{C94F4C27-B19E-475E-B4CB-784D311FD348}",1,26250,125
"DONE",2011,"2011-2013","CEGL007124","{C94F4C27-B19E-475E-B4CB-784D311FD348}",2,16250,375
"DONE",2011,"2011-2013","CEGL007124","{C94F4C27-B19E-475E-B4CB-784D311FD348}",3,21250,500
"DONE",2011,"2011-2013","CEGL007124","{C94F4C27-B19E-475E-B4CB-784D311FD348}",4,32500,250
"CUGA",2011,"2011-2013","CEGL006271","{C958A43B-E1B2-4692-83FB-9B88F932340E}",5,0,125
"CUGA",2011,"2011-2013","CEGL006271","{C958A43B-E1B2-4692-83FB-9B88F932340E}",1,6250,375
"CUGA",2011,"2011-2013","CEGL006271","{C958A43B-E1B2-4692-83FB-9B88F932340E}",2,35000,1750
"KNOB",2011,"2011-2013","CEGL002070","{C9E97A8D-C723-46A0-A529-1B2FA68C6097}",5,22500,3750
"KNOB",2011,"2011-2013","CEGL002070","{C9E97A8D-C723-46A0-A529-1B2FA68C6097}",1,8750,0
"KNOB",2011,"2011-2013","CEGL002070","{C9E97A8D-C723-46A0-A529-1B2FA68C6097}",2,52500,0
"KNOB",2011,"2011-2013","CEGL002070","{C9E97A8D-C723-46A0-A529-1B2FA68C6097}",3,1250,0
"DONE",2011,"2011-2013","CEGL002070","{CA2EE2F5-26F8-4AB8-9873-B9AB157BEB24}",5,11250,250
"DONE",2011,"2011-2013","CEGL002070","{CA2EE2F5-26F8-4AB8-9873-B9AB157BEB24}",1,22500,250
"DONE",2011,"2011-2013","CEGL002070","{CA2EE2F5-26F8-4AB8-9873-B9AB157BEB24}",2,33750,1125
"DONE",2011,"2011-2013","CEGL002070","{CA2EE2F5-26F8-4AB8-9873-B9AB157BEB24}",4,1250,625
"STRI",2016,"2016-2018","CEGL007124","{CAA2EDE9-3857-4FDB-89C9-AACD55886B3D}",5,2500,0
"STRI",2016,"2016-2018","CEGL007124","{CAA2EDE9-3857-4FDB-89C9-AACD55886B3D}",1,1250,0
"STRI",2016,"2016-2018","CEGL007124","{CAA2EDE9-3857-4FDB-89C9-AACD55886B3D}",3,5000,875
"STRI",2016,"2016-2018","CEGL007124","{CAA2EDE9-3857-4FDB-89C9-AACD55886B3D}",4,5000,0
"MACA",2011,"2011-2013","CEGL007795","{CAA3CB67-A5D4-4EEC-A4EE-C05EB5C2A2D9}",5,12500,0
"MACA",2011,"2011-2013","CEGL007795","{CAA3CB67-A5D4-4EEC-A4EE-C05EB5C2A2D9}",1,33750,1625
"MACA",2011,"2011-2013","CEGL007795","{CAA3CB67-A5D4-4EEC-A4EE-C05EB5C2A2D9}",2,7500,1000
"MACA",2011,"2011-2013","CEGL007795","{CAA3CB67-A5D4-4EEC-A4EE-C05EB5C2A2D9}",3,1250,0
"MACA",2011,"2011-2013","CEGL007795","{CAA3CB67-A5D4-4EEC-A4EE-C05EB5C2A2D9}",4,0,125
"CARL",2016,"2016-2018","CEGL007519","{CAEF9931-91FF-4A31-B26C-2E10A13D53B7}",1,3750,0
"CARL",2016,"2016-2018","CEGL007519","{CAEF9931-91FF-4A31-B26C-2E10A13D53B7}",2,6250,375
"CARL",2016,"2016-2018","CEGL007519","{CAEF9931-91FF-4A31-B26C-2E10A13D53B7}",3,1250,0
"CARL",2016,"2016-2018","CEGL007519","{CAEF9931-91FF-4A31-B26C-2E10A13D53B7}",4,0,125
"NISI",2011,"2011-2013","CEGL008462","{CB589A83-45A9-4685-917D-3F7EB0794201}",1,2500,0
"NISI",2011,"2011-2013","CEGL008462","{CB589A83-45A9-4685-917D-3F7EB0794201}",2,48750,125
"NISI",2011,"2011-2013","CEGL008462","{CB589A83-45A9-4685-917D-3F7EB0794201}",3,5000,0
"NISI",2011,"2011-2013","CEGL008462","{CB589A83-45A9-4685-917D-3F7EB0794201}",4,3750,875
"RUCA",2016,"2016-2018","CEGL007233","{CBE736CD-4BC5-45EF-85B4-71659B968D0D}",1,2500,0
"RUCA",2016,"2016-2018","CEGL007233","{CBE736CD-4BC5-45EF-85B4-71659B968D0D}",2,0,1500
"RUCA",2016,"2016-2018","CEGL007233","{CBE736CD-4BC5-45EF-85B4-71659B968D0D}",4,1250,125
"CARL",2016,"2016-2018","CEGL007519","{CC8D601E-57FF-44C4-AFDA-865CB4ACD5F4}",5,17500,375
"CARL",2016,"2016-2018","CEGL007519","{CC8D601E-57FF-44C4-AFDA-865CB4ACD5F4}",1,15000,625
"CARL",2016,"2016-2018","CEGL007519","{CC8D601E-57FF-44C4-AFDA-865CB4ACD5F4}",2,3750,750
"CARL",2016,"2016-2018","CEGL007519","{CC8D601E-57FF-44C4-AFDA-865CB4ACD5F4}",3,0,250
"CARL",2016,"2016-2018","CEGL007519","{CC8D601E-57FF-44C4-AFDA-865CB4ACD5F4}",4,0,1000
"HEIM",2011,"2011-2013","CEGL007246","{CCDDAF52-4C3C-457B-8EC8-386370F8C68C}",5,2500,0
"HEIM",2011,"2011-2013","CEGL007246","{CCDDAF52-4C3C-457B-8EC8-386370F8C68C}",1,17500,500
"HEIM",2011,"2011-2013","CEGL007246","{CCDDAF52-4C3C-457B-8EC8-386370F8C68C}",2,3750,250
"HEIM",2011,"2011-2013","CEGL007246","{CCDDAF52-4C3C-457B-8EC8-386370F8C68C}",3,6250,125
"HEIM",2011,"2011-2013","CEGL007246","{CCDDAF52-4C3C-457B-8EC8-386370F8C68C}",4,5000,375
"SHIL",2016,"2016-2018","CEGL002067","{CD358F4E-6C05-42B1-B376-3D83E2035340}",5,3750,0
"SHIL",2016,"2016-2018","CEGL002067","{CD358F4E-6C05-42B1-B376-3D83E2035340}",1,2500,125
"SHIL",2016,"2016-2018","CEGL002067","{CD358F4E-6C05-42B1-B376-3D83E2035340}",2,10000,0
"SHIL",2016,"2016-2018","CEGL002067","{CD358F4E-6C05-42B1-B376-3D83E2035340}",4,2500,0
"DONE",2016,"2016-2018","CEGL002070","{CD7F0BA2-88E4-4CA0-B819-357211A4191F}",5,18750,3000
"DONE",2016,"2016-2018","CEGL002070","{CD7F0BA2-88E4-4CA0-B819-357211A4191F}",1,16250,125
"DONE",2016,"2016-2018","CEGL002070","{CD7F0BA2-88E4-4CA0-B819-357211A4191F}",2,32500,1250
"DONE",2016,"2016-2018","CEGL002070","{CD7F0BA2-88E4-4CA0-B819-357211A4191F}",3,6250,0
"DONE",2016,"2016-2018","CEGL002070","{CD7F0BA2-88E4-4CA0-B819-357211A4191F}",4,2500,125
"CARL",2016,"2016-2018","CEGL006286","{CF52CD25-108C-4406-916F-4ACA5E4D1B10}",2,5000,0
"HEIM",2011,"2011-2013","CEGL007246","{CFA74D02-8881-4CAD-B048-F659C9C4785D}",5,1250,125
"HEIM",2011,"2011-2013","CEGL007246","{CFA74D02-8881-4CAD-B048-F659C9C4785D}",1,10000,125
"HEIM",2011,"2011-2013","CEGL007246","{CFA74D02-8881-4CAD-B048-F659C9C4785D}",2,10000,125
"HEIM",2011,"2011-2013","CEGL007246","{CFA74D02-8881-4CAD-B048-F659C9C4785D}",3,2500,125
"HEIM",2011,"2011-2013","CEGL007246","{CFA74D02-8881-4CAD-B048-F659C9C4785D}",4,0,250
"LOOK",2011,"2011-2014","CEGL007700","{D0B9AF13-6E52-4448-B822-AADB58677382}",5,0,250
"LOOK",2011,"2011-2014","CEGL007700","{D0B9AF13-6E52-4448-B822-AADB58677382}",1,10000,375
"LOOK",2011,"2011-2014","CEGL007700","{D0B9AF13-6E52-4448-B822-AADB58677382}",2,8750,500
"GUCO",2011,"2011-2013","CEGL007244","{D169E15F-F191-4776-83DA-F61A24620B07}",1,3750,0
"GUCO",2011,"2011-2013","CEGL007244","{D169E15F-F191-4776-83DA-F61A24620B07}",2,45000,625
"GUCO",2011,"2011-2013","CEGL007244","{D169E15F-F191-4776-83DA-F61A24620B07}",3,2500,0
"GUCO",2011,"2011-2013","CEGL007244","{D169E15F-F191-4776-83DA-F61A24620B07}",4,7500,0
"KIMO",2011,"2011-2013","CEGL006281","{D2697DD1-8FB4-4141-B0F7-85E2FD40F55D}",1,23750,0
"KIMO",2011,"2011-2013","CEGL006281","{D2697DD1-8FB4-4141-B0F7-85E2FD40F55D}",2,6250,250
"KIMO",2011,"2011-2013","CEGL006281","{D2697DD1-8FB4-4141-B0F7-85E2FD40F55D}",3,2500,125
"RUCA",2011,"2011-2013","CEGL008442","{D28D1C50-802C-4B2E-B8B2-BC3FC6FEC0A5}",5,2500,500
"RUCA",2011,"2011-2013","CEGL008442","{D28D1C50-802C-4B2E-B8B2-BC3FC6FEC0A5}",1,3750,125
"RUCA",2011,"2011-2013","CEGL008442","{D28D1C50-802C-4B2E-B8B2-BC3FC6FEC0A5}",2,67500,750
"RUCA",2011,"2011-2013","CEGL008442","{D28D1C50-802C-4B2E-B8B2-BC3FC6FEC0A5}",3,2500,500
"RUCA",2011,"2011-2013","CEGL008442","{D28D1C50-802C-4B2E-B8B2-BC3FC6FEC0A5}",4,1250,125
"GUCO",2011,"2011-2013","CEGL002591","{D382FA78-1B36-46B7-BD7E-6731E268D526}",1,2500,0
"GUCO",2011,"2011-2013","CEGL002591","{D382FA78-1B36-46B7-BD7E-6731E268D526}",2,65000,750
"GUCO",2011,"2011-2013","CEGL002591","{D382FA78-1B36-46B7-BD7E-6731E268D526}",0,8750,0
"GUCO",2011,"2011-2013","CEGL002591","{D382FA78-1B36-46B7-BD7E-6731E268D526}",3,1250,0
"GUCO",2011,"2011-2013","CEGL002591","{D382FA78-1B36-46B7-BD7E-6731E268D526}",4,1250,0
"NISI",2011,"2011-2013","CEGL008487","{D3A30498-094D-460A-B91B-341D47C8D226}",3,3750,125
